Depth (m), Temperature (deg C)
-1.561181544772177432e+01,7.858826745000454821e+02
-1.560394237220572933e+01,7.859970709538747542e+02
-1.559582979535465874e+01,7.861114674077041400e+02
-1.558804819333668235e+01,7.862258638615336395e+02
-1.557953280719230627e+01,7.863402603153629116e+02
-1.557124959348813498e+01,7.864546567691921837e+02
-1.556252955167773244e+01,7.865690532230214558e+02
-1.555361195863369339e+01,7.866834496768510689e+02
-1.554509653077764142e+01,7.867978461306803410e+02
-1.553648350426640512e+01,7.869122425845096132e+02
-1.552872017074630051e+01,7.870266390383388853e+02
-1.552065639876781411e+01,7.871410354921684984e+02
-1.551254946200533880e+01,7.872554319459977705e+02
-1.550577558608127759e+01,7.873698283998270426e+02
-1.549773969953588981e+01,7.874842248536563147e+02
-1.549014573009343820e+01,7.875986213074858142e+02
-1.548087857855328231e+01,7.877130177613152000e+02
-1.547289187104586894e+01,7.878274142151444721e+02
-1.546387830081548032e+01,7.879418106689739716e+02
-1.545687984647047131e+01,7.880562071228032437e+02
-1.544953719292504069e+01,7.881706035766326295e+02
-1.544074056697995978e+01,7.882850000304619016e+02
-1.543285111524965814e+01,7.883993964842914011e+02
-1.542332659799007644e+01,7.885137929381206732e+02
-1.541350504123455423e+01,7.886281893919499453e+02
-1.540467265779497197e+01,7.887425858457793311e+02
-1.539774880692904979e+01,7.888569822996088305e+02
-1.539086875497596907e+01,7.889713787534381026e+02
-1.538410772278198380e+01,7.890857752072673748e+02
-1.537686330057239026e+01,7.892001716610968742e+02
-1.536810605667502472e+01,7.893145681149262600e+02
-1.535980221216366459e+01,7.894289645687555321e+02
-1.535114792455017430e+01,7.895433610225848042e+02
-1.534202175789050315e+01,7.896577574764143037e+02
-1.533359123918050670e+01,7.897721539302436895e+02
-1.532416690134285808e+01,7.898865503840729616e+02
-1.531576462773424119e+01,7.900009468379022337e+02
-1.530659202270071084e+01,7.901153432917317332e+02
-1.529825058364611934e+01,7.902297397455610053e+02
-1.528986339906879799e+01,7.903441361993903911e+02
-1.528217263445247731e+01,7.904585326532196632e+02
-1.527404661392494312e+01,7.905729291070491627e+02
-1.526535303461419879e+01,7.906873255608784348e+02
-1.525856666190438915e+01,7.908017220147077069e+02
-1.524934871181048202e+01,7.909161184685373200e+02
-1.524357681809615883e+01,7.910305149223665921e+02
-1.523680736942372604e+01,7.911449113761958642e+02
-1.522947054074138862e+01,7.912593078300251364e+02
-1.522251287314924006e+01,7.913737042838547495e+02
-1.521324517096196161e+01,7.914881007376840216e+02
-1.520379541329306328e+01,7.916024971915132937e+02
-1.519469930109638867e+01,7.917168936453425658e+02
-1.518674134181498481e+01,7.918312900991720653e+02
-1.517880770634496024e+01,7.919456865530014511e+02
-1.516954458637059844e+01,7.920600830068307232e+02
-1.516031612750648350e+01,7.921744794606602227e+02
-1.515157353447400368e+01,7.922888759144894948e+02
-1.514363438204821577e+01,7.924032723683188806e+02
-1.513644086095183461e+01,7.925176688221481527e+02
-1.512981963814650754e+01,7.926320652759776522e+02
-1.512107359231981185e+01,7.927464617298069243e+02
-1.511272851179319510e+01,7.928608581836361964e+02
-1.510474875688283447e+01,7.929752546374655822e+02
-1.509639774879046747e+01,7.930896510912950816e+02
-1.508853173735976405e+01,7.932040475451243537e+02
-1.508013050347080153e+01,7.933184439989536259e+02
-1.507238261753866482e+01,7.934328404527828980e+02
-1.506355444504970009e+01,7.935472369066125111e+02
-1.505530676416534419e+01,7.936616333604417832e+02
-1.504654839073418415e+01,7.937760298142710553e+02
-1.503763846042851604e+01,7.938904262681005548e+02
-1.502866127237567895e+01,7.940048227219299406e+02
-1.502052286273963944e+01,7.941192191757592127e+02
-1.501164426947798169e+01,7.942336156295884848e+02
-1.500229357624554183e+01,7.943480120834179843e+02
-1.499293361717946205e+01,7.944624085372472564e+02
-1.498486593666602396e+01,7.945768049910766422e+02
-1.497561166325311532e+01,7.946912014449059143e+02
-1.496635650119204541e+01,7.948055978987354138e+02
-1.495683629851772345e+01,7.949199943525646859e+02
-1.494688209376981014e+01,7.950343908063939580e+02
-1.493846412548382041e+01,7.951487872602233438e+02
-1.492895828745087705e+01,7.952631837140528432e+02
-1.492022378965239504e+01,7.953775801678821153e+02
-1.491083848126742595e+01,7.954919766217113875e+02
-1.490268325743225297e+01,7.956063730755410006e+02
-1.489475466108337187e+01,7.957207695293702727e+02
-1.488801809524558095e+01,7.958351659831995448e+02
-1.487960379414889189e+01,7.959495624370288169e+02
-1.487133263878798672e+01,7.960639588908583164e+02
-1.486242764100554581e+01,7.961783553446877022e+02
-1.485313941339239285e+01,7.962927517985169743e+02
-1.484388107945676971e+01,7.964071482523462464e+02
-1.483573996242164306e+01,7.965215447061757459e+02
-1.482775653794727688e+01,7.966359411600051317e+02
-1.481945630757030230e+01,7.967503376138344038e+02
-1.480984136292394027e+01,7.968647340676639033e+02
-1.480028428554957998e+01,7.969791305214931754e+02
-1.478955223562700105e+01,7.970935269753224475e+02
-1.477980971530539733e+01,7.972079234291518333e+02
-1.476996279384308153e+01,7.973223198829813327e+02
-1.476099869284345623e+01,7.974367163368106048e+02
-1.475232527209606559e+01,7.975511127906398769e+02
-1.474475666006749641e+01,7.976655092444691491e+02
-1.473709689365434450e+01,7.977799056982987622e+02
-1.472915499608184042e+01,7.978943021521280343e+02
-1.472137897919259508e+01,7.980086986059573064e+02
-1.471372178850700863e+01,7.981230950597865785e+02
-1.470515008532458445e+01,7.982374915136161917e+02
-1.469702607447371712e+01,7.983518879674454638e+02
-1.468695026951723648e+01,7.984662844212747359e+02
-1.467725045719689803e+01,7.985806808751042354e+02
-1.466758718924975469e+01,7.986950773289335075e+02
-1.466001575526452605e+01,7.988094737827628933e+02
-1.465282505204453400e+01,7.989238702365921654e+02
-1.464557493338696048e+01,7.990382666904216649e+02
-1.463724684543792876e+01,7.991526631442509370e+02
-1.462889183358110934e+01,7.992670595980803228e+02
-1.462089159878047262e+01,7.993814560519095949e+02
-1.461227522225210151e+01,7.994958525057390943e+02
-1.460398149995485007e+01,7.996102489595683664e+02
-1.459470651166508937e+01,7.997246454133976385e+02
-1.458409722425649946e+01,7.998390418672272517e+02
-1.457329425841116510e+01,7.999534383210565238e+02
-1.456303459830005309e+01,8.000678347748857959e+02
-1.455332406277796053e+01,8.001822312287150680e+02
-1.454466426081882702e+01,8.002966276825445675e+02
-1.453600703560342389e+01,8.004110241363739533e+02
-1.452947734794468104e+01,8.005254205902032254e+02
-1.452264268729932795e+01,8.006398170440324975e+02
-1.451545069262705212e+01,8.007542134978619970e+02
-1.450858529997896440e+01,8.008686099516913828e+02
-1.449902327817366121e+01,8.009830064055206549e+02
-1.449031206883155143e+01,8.010974028593499270e+02
-1.448009186022910555e+01,8.012117993131794265e+02
-1.446986275391983767e+01,8.013261957670086986e+02
-1.446072731272318279e+01,8.014405922208380844e+02
-1.445161579785530037e+01,8.015549886746675838e+02
-1.444233685057932526e+01,8.016693851284968559e+02
-1.443136796590735038e+01,8.017837815823261280e+02
-1.442110806927937006e+01,8.018981780361554002e+02
-1.441081661634218314e+01,8.020125744899850133e+02
-1.440098946493619891e+01,8.021269709438142854e+02
-1.439320173048374585e+01,8.022413673976435575e+02
-1.438492981137625293e+01,8.023557638514728296e+02
-1.437798353219226044e+01,8.024701603053024428e+02
-1.437099845440413937e+01,8.025845567591317149e+02
-1.436219413686176161e+01,8.026989532129609870e+02
-1.435258522278565962e+01,8.028133496667904865e+02
-1.434395159931575847e+01,8.029277461206197586e+02
-1.433412345565908552e+01,8.030421425744491444e+02
-1.432320476581012336e+01,8.031565390282784165e+02
-1.431379706118332074e+01,8.032709354821079160e+02
-1.430423969506079551e+01,8.033853319359371881e+02
-1.429428755837065168e+01,8.034997283897665739e+02
-1.428445489818261294e+01,8.036141248435958460e+02
-1.427561099207595596e+01,8.037285212974253454e+02
-1.426641406976871806e+01,8.038429177512546175e+02
-1.425768844998657237e+01,8.039573142050838896e+02
-1.424958653484451609e+01,8.040717106589132754e+02
-1.424170624875811342e+01,8.041861071127427749e+02
-1.423263068914837959e+01,8.043005035665720470e+02
-1.422242662730381824e+01,8.044149000204013191e+02
-1.421213120991074597e+01,8.045292964742308186e+02
-1.420136181470480174e+01,8.046436929280602044e+02
-1.419141452510038803e+01,8.047580893818894765e+02
-1.418141710665241817e+01,8.048724858357187486e+02
-1.417226911687551905e+01,8.049868822895482481e+02
-1.416186106890788565e+01,8.051012787433776339e+02
-1.415284626577125415e+01,8.052156751972069060e+02
-1.414407078997051492e+01,8.053300716510362918e+02
-1.413621469363602756e+01,8.054444681048657912e+02
-1.412831710521924400e+01,8.055588645586950634e+02
-1.411917266425290940e+01,8.056732610125244491e+02
-1.411038337885040406e+01,8.057876574663537212e+02
-1.410046696527325061e+01,8.059020539201832207e+02
-1.408969547124253907e+01,8.060164503740124928e+02
-1.407880846390709451e+01,8.061308468278417649e+02
-1.407081131922327799e+01,8.062452432816713781e+02
-1.406299655541902460e+01,8.063596397355006502e+02
-1.405449048790198319e+01,8.064740361893299223e+02
-1.404470234476976032e+01,8.065884326431591944e+02
-1.403582264404758817e+01,8.067028290969888076e+02
-1.402717750879802239e+01,8.068172255508180797e+02
-1.401783580813069285e+01,8.069316220046473518e+02
-1.400742746439643227e+01,8.070460184584766239e+02
-1.399719990034214945e+01,8.071604149123061234e+02
-1.398815164113138643e+01,8.072748113661355092e+02
-1.397926272154827565e+01,8.073892078199647813e+02
-1.397086925827387205e+01,8.075036042737942807e+02
-1.396147472658807764e+01,8.076180007276235528e+02
-1.395258881607040991e+01,8.077323971814528250e+02
-1.394401721615977863e+01,8.078467936352822107e+02
-1.393484025882237809e+01,8.079611900891117102e+02
-1.392583134125618471e+01,8.080755865429409823e+02
-1.391572499063767410e+01,8.081899829967702544e+02
-1.390633751484260650e+01,8.083043794505996402e+02
-1.389643316544614216e+01,8.084187759044291397e+02
-1.388596224063269702e+01,8.085331723582584118e+02
-1.387607549407619167e+01,8.086475688120876839e+02
-1.386677706661548726e+01,8.087619652659169560e+02
-1.385759923121447201e+01,8.088763617197465692e+02
-1.384781229135260894e+01,8.089907581735758413e+02
-1.383747787118457850e+01,8.091051546274051134e+02
-1.382739767843509426e+01,8.092195510812346129e+02
-1.381723525665122665e+01,8.093339475350639987e+02
-1.380914378410912136e+01,8.094483439888932708e+02
-1.380043599145620270e+01,8.095627404427225429e+02
-1.379158821372448607e+01,8.096771368965520423e+02
-1.378008782158261170e+01,8.097915333503813144e+02
-1.376969210536142896e+01,8.099059298042107002e+02
-1.375999540767827511e+01,8.100203262580399723e+02
-1.374994282703019088e+01,8.101347227118694718e+02
-1.374001443802655409e+01,8.102491191656987439e+02
-1.372977546119079939e+01,8.103635156195280160e+02
-1.372070164035893924e+01,8.104779120733576292e+02
-1.371233591215266401e+01,8.105923085271869013e+02
-1.370392031997175231e+01,8.107067049810161734e+02
-1.369440903761348416e+01,8.108211014348454455e+02
-1.368504436007146019e+01,8.109354978886750587e+02
-1.367480585209609423e+01,8.110498943425043308e+02
-1.366532207869839866e+01,8.111642907963336029e+02
-1.365589710819522118e+01,8.112786872501628750e+02
-1.364641221938745730e+01,8.113930837039923745e+02
-1.363765900379524076e+01,8.115074801578217603e+02
-1.362917424011024359e+01,8.116218766116510324e+02
-1.361771325491547024e+01,8.117362730654803045e+02
-1.360594476399397479e+01,8.118506695193098039e+02
-1.359602105437827468e+01,8.119650659731390760e+02
-1.358631078732940445e+01,8.120794624269684618e+02
-1.357651233035836391e+01,8.121938588807979613e+02
-1.356889024596813265e+01,8.123082553346272334e+02
-1.356012061066340557e+01,8.124226517884565055e+02
-1.354964373637321096e+01,8.125370482422858913e+02
-1.353942986136650362e+01,8.126514446961153908e+02
-1.352860894314482820e+01,8.127658411499446629e+02
-1.351802990484955025e+01,8.128802376037739350e+02
-1.350871804681042043e+01,8.129946340576032071e+02
-1.349948110474749718e+01,8.131090305114328203e+02
-1.348967204419328780e+01,8.132234269652620924e+02
-1.347937570921484074e+01,8.133378234190913645e+02
-1.347013513593376643e+01,8.134522198729206366e+02
-1.346150775111360787e+01,8.135666163267502498e+02
-1.345315649277492476e+01,8.136810127805795219e+02
-1.344459769187519171e+01,8.137954092344087940e+02
-1.343597671077787048e+01,8.139098056882382934e+02
-1.342537581320230622e+01,8.140242021420675655e+02
-1.341469616216701333e+01,8.141385985958969513e+02
-1.340260707945752827e+01,8.142529950497262234e+02
-1.339192481577094007e+01,8.143673915035557229e+02
-1.338184286770591847e+01,8.144817879573849950e+02
-1.337282453117121150e+01,8.145961844112142671e+02
-1.336277617307918320e+01,8.147105808650436529e+02
-1.335240965818236170e+01,8.148249773188731524e+02
-1.334259758352532543e+01,8.149393737727024245e+02
-1.333138613243692383e+01,8.150537702265316966e+02
-1.332061969957501901e+01,8.151681666803613098e+02
-1.331281224174254696e+01,8.152825631341905819e+02
-1.330427077179084705e+01,8.153969595880198540e+02
-1.329441075412255202e+01,8.155113560418491261e+02
-1.328350823261574476e+01,8.156257524956786256e+02
-1.327432002682122381e+01,8.157401489495080114e+02
-1.326509642511645737e+01,8.158545454033372835e+02
-1.325558913794060167e+01,8.159689418571665556e+02
-1.324595461653176720e+01,8.160833383109960550e+02
-1.323587059186577974e+01,8.161977347648253271e+02
-1.322495697114986157e+01,8.163121312186547129e+02
-1.321461130976884846e+01,8.164265276724839850e+02
-1.320426365912584465e+01,8.165409241263134845e+02
-1.319333588450013117e+01,8.166553205801427566e+02
-1.318477170613726202e+01,8.167697170339721424e+02
-1.317478660377051547e+01,8.168841134878016419e+02
-1.316502207716713180e+01,8.169985099416309140e+02
-1.315472975512631137e+01,8.171129063954601861e+02
-1.314619827969550592e+01,8.172273028492894582e+02
-1.313838209859564898e+01,8.173416993031190714e+02
-1.312946053001567570e+01,8.174560957569483435e+02
-1.312011815572751949e+01,8.175704922107776156e+02
-1.311032111275699030e+01,8.176848886646068877e+02
-1.310052267452175911e+01,8.177992851184365009e+02
-1.309054398554243726e+01,8.179136815722657730e+02
-1.307911069789482106e+01,8.180280780260950451e+02
-1.306606646641145630e+01,8.181424744799245445e+02
-1.305475580192647023e+01,8.182568709337538166e+02
-1.304227553523438132e+01,8.183712673875832024e+02
-1.303403334421092374e+01,8.184856638414124745e+02
-1.302548942545205080e+01,8.186000602952419740e+02
-1.301628936269504244e+01,8.187144567490712461e+02
-1.300780574186810412e+01,8.188288532029005182e+02
-1.299662891265080766e+01,8.189432496567299040e+02
-1.298564395314696185e+01,8.190576461105594035e+02
-1.297553707256472144e+01,8.191720425643886756e+02
-1.296386896527653221e+01,8.192864390182179477e+02
-1.295242117516195002e+01,8.194008354720473335e+02
-1.294174743044026599e+01,8.195152319258768330e+02
-1.293065737002133808e+01,8.196296283797061051e+02
-1.292203894399887076e+01,8.197440248335353772e+02
-1.291277856429303839e+01,8.198584212873648767e+02
-1.290219598387314015e+01,8.199728177411942625e+02
-1.289060252111821470e+01,8.200872141950235346e+02
-1.288050615197649762e+01,8.202016106488528067e+02
-1.287096576178296559e+01,8.203160071026823061e+02
-1.286103976882710676e+01,8.204304035565115782e+02
-1.285124588849224736e+01,8.205448000103409640e+02
-1.284120375976221240e+01,8.206591964641702361e+02
-1.283184077951730551e+01,8.207735929179997356e+02
-1.282148838208080122e+01,8.208879893718290077e+02
-1.281081204096771664e+01,8.210023858256583935e+02
-1.280012827906466910e+01,8.211167822794878930e+02
-1.278901374604644836e+01,8.212311787333171651e+02
-1.277752091026359516e+01,8.213455751871464372e+02
-1.276740524620590023e+01,8.214599716409757093e+02
-1.275849038159145721e+01,8.215743680948053225e+02
-1.274776961837494760e+01,8.216887645486345946e+02
-1.273631340242339149e+01,8.218031610024638667e+02
-1.272639674654464592e+01,8.219175574562931388e+02
-1.271652784678462567e+01,8.220319539101227519e+02
-1.270714062461948579e+01,8.221463503639520241e+02
-1.269660177340157503e+01,8.222607468177812962e+02
-1.268622281796519147e+01,8.223751432716105683e+02
-1.267500907878799232e+01,8.224895397254400677e+02
-1.266413325443735616e+01,8.226039361792694535e+02
-1.265343380167495901e+01,8.227183326330987256e+02
-1.264267185850072117e+01,8.228327290869282251e+02
-1.263288421662028860e+01,8.229471255407574972e+02
-1.262384434112497544e+01,8.230615219945867693e+02
-1.261573966856390250e+01,8.231759184484161551e+02
-1.260497981330552797e+01,8.232903149022456546e+02
-1.259515627558407402e+01,8.234047113560749267e+02
-1.258347707738679055e+01,8.235191078099041988e+02
-1.257194324142030162e+01,8.236335042637335846e+02
-1.256232111931262274e+01,8.237479007175630841e+02
-1.255159888057496254e+01,8.238622971713923562e+02
-1.254091745366626576e+01,8.239766936252216283e+02
-1.253063491676098273e+01,8.240910900790509004e+02
-1.252020180660451665e+01,8.242054865328805136e+02
-1.251051236174851056e+01,8.243198829867097857e+02
-1.250148964737705271e+01,8.244342794405390578e+02
-1.249119694158214777e+01,8.245486758943685572e+02
-1.248108091948817844e+01,8.246630723481978293e+02
-1.246993110659922088e+01,8.247774688020272151e+02
-1.246087068597906189e+01,8.248918652558564872e+02
-1.245107091104281594e+01,8.250062617096859867e+02
-1.244109869135399471e+01,8.251206581635152588e+02
-1.243008750558179543e+01,8.252350546173446446e+02
-1.242045508174068402e+01,8.253494510711739167e+02
-1.240909900185157255e+01,8.254638475250034162e+02
-1.239800303045001151e+01,8.255782439788326883e+02
-1.238794709890324874e+01,8.256926404326619604e+02
-1.237867557586134204e+01,8.258070368864915736e+02
-1.236892144404560234e+01,8.259214333403208457e+02
-1.236001858652196361e+01,8.260358297941501178e+02
-1.234973990303832458e+01,8.261502262479793899e+02
-1.233804453741686125e+01,8.262646227018090030e+02
-1.232598755703320847e+01,8.263790191556382752e+02
-1.231570187872931221e+01,8.264934156094675473e+02
-1.230481556793428943e+01,8.266078120632968194e+02
-1.229387682232965950e+01,8.267222085171263188e+02
-1.228333601187066471e+01,8.268366049709557046e+02
-1.227293345639950495e+01,8.269510014247849767e+02
-1.226216660790215407e+01,8.270653978786142488e+02
-1.225273948556385939e+01,8.271797943324437483e+02
-1.224274934081281430e+01,8.272941907862730204e+02
-1.223223785733005187e+01,8.274085872401024062e+02
-1.222015961344978763e+01,8.275229836939319057e+02
-1.220856269820561835e+01,8.276373801477611778e+02
-1.219755731635058815e+01,8.277517766015904499e+02
-1.218713411199468410e+01,8.278661730554198357e+02
-1.217632138691470978e+01,8.279805695092493352e+02
-1.216709554216422795e+01,8.280949659630786073e+02
-1.215660793238458659e+01,8.282093624169078794e+02
-1.214656352823075558e+01,8.283237588707371515e+02
-1.213648018723057653e+01,8.284381553245667646e+02
-1.212613634313439448e+01,8.285525517783960368e+02
-1.211559817266400962e+01,8.286669482322253089e+02
-1.210478758162254742e+01,8.287813446860548083e+02
-1.209408595743389014e+01,8.288957411398841941e+02
-1.208353034831746697e+01,8.290101375937134662e+02
-1.207257676058054585e+01,8.291245340475427383e+02
-1.206347874233901152e+01,8.292389305013722378e+02
-1.205308649022341250e+01,8.293533269552015099e+02
-1.204258000351247127e+01,8.294677234090308957e+02
-1.203228659143600865e+01,8.295821198628601678e+02
-1.202065249259501556e+01,8.296965163166896673e+02
-1.200966923764345218e+01,8.298109127705189394e+02
-1.199843715560793811e+01,8.299253092243482115e+02
-1.198633835825640048e+01,8.300397056781775973e+02
-1.197522175458328242e+01,8.301541021320070968e+02
-1.196353120065034048e+01,8.302684985858363689e+02
-1.195167769776470479e+01,8.303828950396656410e+02
-1.194156548847680810e+01,8.304972914934952541e+02
-1.193068309075645672e+01,8.306116879473245262e+02
-1.192094582554811666e+01,8.307260844011537984e+02
-1.191079797358632675e+01,8.308404808549830705e+02
-1.190052531337740582e+01,8.309548773088125699e+02
-1.188957467041135629e+01,8.310692737626419557e+02
-1.187977250358206760e+01,8.311836702164712278e+02
-1.187104655711411816e+01,8.312980666703004999e+02
-1.186200031914785491e+01,8.314124631241299994e+02
-1.185201995835622846e+01,8.315268595779592715e+02
-1.184133781809101649e+01,8.316412560317886573e+02
-1.182874902827042263e+01,8.317556524856179294e+02
-1.181550673770614424e+01,8.318700489394474289e+02
-1.180329012658032717e+01,8.319844453932767010e+02
-1.179139736015355133e+01,8.320988418471060868e+02
-1.178092440839168376e+01,8.322132383009355863e+02
-1.176985713499800035e+01,8.323276347547648584e+02
-1.176012373608736361e+01,8.324420312085941305e+02
-1.175012500165357210e+01,8.325564276624234026e+02
-1.174059406073089562e+01,8.326708241162530157e+02
-1.173163139621700068e+01,8.327852205700822878e+02
-1.172104444168277837e+01,8.328996170239115600e+02
-1.170921174001389709e+01,8.330140134777408321e+02
-1.169830814218497217e+01,8.331284099315704452e+02
-1.168694994996233127e+01,8.332428063853997173e+02
-1.167517576920724309e+01,8.333572028392289894e+02
-1.166448764937971561e+01,8.334715992930584889e+02
-1.165486224412458682e+01,8.335859957468877610e+02
-1.164461570971722537e+01,8.337003922007171468e+02
-1.163446075496088383e+01,8.338147886545464189e+02
-1.162304593398649644e+01,8.339291851083759184e+02
-1.161055438108368421e+01,8.340435815622051905e+02
-1.159876576424169770e+01,8.341579780160344626e+02
-1.158851106838312894e+01,8.342723744698638484e+02
-1.157805914534226766e+01,8.343867709236933479e+02
-1.156734194460275056e+01,8.345011673775226200e+02
-1.155690993114289178e+01,8.346155638313518921e+02
-1.154751603909534197e+01,8.347299602851812779e+02
-1.153803781265652084e+01,8.348443567390107773e+02
-1.152991187889850089e+01,8.349587531928400495e+02
-1.152194078275872613e+01,8.350731496466693216e+02
-1.151611276505139969e+01,8.351875461004988210e+02
-1.151228671110185076e+01,8.353019425543282068e+02
-1.150679633229337462e+01,8.354163390081574789e+02
-1.150084853294097087e+01,8.355307354619867510e+02
-1.149388748910104496e+01,8.356451319158162505e+02
-1.148477085287483490e+01,8.357595283696455226e+02
-1.147543541201718043e+01,8.358739248234749084e+02
-1.146448216614855831e+01,8.359883212773041805e+02
-1.145292087291454486e+01,8.361027177311336800e+02
-1.144312015880881184e+01,8.362171141849629521e+02
-1.143248293380069747e+01,8.363315106387923379e+02
-1.142271376580696440e+01,8.364459070926218374e+02
-1.141312144821827523e+01,8.365603035464511095e+02
-1.140241146654091153e+01,8.366747000002803816e+02
-1.139079839214381451e+01,8.367890964541096537e+02
-1.137955115752755120e+01,8.369034929079392668e+02
-1.136709279011703799e+01,8.370178893617685389e+02
-1.135499898701054455e+01,8.371322858155978111e+02
-1.134406380269607695e+01,8.372466822694270832e+02
-1.133298496577214820e+01,8.373610787232566963e+02
-1.132488612408301698e+01,8.374754751770859684e+02
-1.131843979127443234e+01,8.375898716309152405e+02
-1.131610897304707208e+01,8.377042680847445126e+02
-1.131310227072367702e+01,8.378186645385740121e+02
-1.131111976755625292e+01,8.379330609924033979e+02
-1.130757995231919288e+01,8.380474574462326700e+02
-1.130406746489229874e+01,8.381618539000621695e+02
-1.129896096313677312e+01,8.382762503538914416e+02
-1.129231652252545892e+01,8.383906468077207137e+02
-1.128314078900258544e+01,8.385050432615500995e+02
-1.127334704274659138e+01,8.386194397153795990e+02
-1.125921640620537545e+01,8.387338361692088711e+02
-1.124654191831386996e+01,8.388482326230381432e+02
-1.123217012961085715e+01,8.389626290768675290e+02
-1.121818484605664246e+01,8.390770255306970284e+02
-1.120577572073484696e+01,8.391914219845263005e+02
-1.119216736956399494e+01,8.393058184383555727e+02
-1.118012893755645365e+01,8.394202148921848448e+02
-1.117044428851540161e+01,8.395346113460144579e+02
-1.115858595401146758e+01,8.396490077998437300e+02
-1.114685152593762574e+01,8.397634042536730021e+02
-1.113441338538843262e+01,8.398778007075025016e+02
-1.112081699363852749e+01,8.399921971613317737e+02
-1.110674029669519491e+01,8.401065936151611595e+02
-1.109371684425433990e+01,8.402209900689904316e+02
-1.108041982765460176e+01,8.403353865228199311e+02
-1.106783317659838772e+01,8.404497829766492032e+02
-1.105379920054584986e+01,8.405641794304785890e+02
-1.104051801267373989e+01,8.406785758843078611e+02
-1.102743985180257091e+01,8.407929723381373606e+02
-1.101474381236619671e+01,8.409073687919666327e+02
-1.100123138184408589e+01,8.410217652457959048e+02
-1.098879242714555993e+01,8.411361616996255179e+02
-1.097531880952893957e+01,8.412505581534547900e+02
-1.096232346081486142e+01,8.413649546072840621e+02
-1.094871407282949427e+01,8.414793510611133343e+02
-1.093455733831278920e+01,8.415937475149429474e+02
-1.092154074539255681e+01,8.417081439687722195e+02
-1.090892818947682485e+01,8.418225404226014916e+02
-1.089689390194680563e+01,8.419369368764307637e+02
-1.088496795437339237e+01,8.420513333302602632e+02
-1.087363642794335838e+01,8.421657297840896490e+02
-1.086242078431301650e+01,8.422801262379189211e+02
-1.085022633287041316e+01,8.423945226917481932e+02
-1.083738958510192774e+01,8.425089191455776927e+02
-1.082398094582316794e+01,8.426233155994069648e+02
-1.080846801530474188e+01,8.427377120532363506e+02
-1.079437751085642638e+01,8.428521085070658501e+02
-1.078205947703535550e+01,8.429665049608951222e+02
-1.077010452148893549e+01,8.430809014147243943e+02
-1.075761126287799030e+01,8.431952978685537801e+02
-1.074425506395948027e+01,8.433096943223832795e+02
-1.073116245754558662e+01,8.434240907762125516e+02
-1.071756368153836014e+01,8.435384872300418238e+02
-1.070521978797971663e+01,8.436528836838710959e+02
-1.069271146386154570e+01,8.437672801377007090e+02
-1.068010255276688447e+01,8.438816765915299811e+02
-1.066540413260830356e+01,8.439960730453592532e+02
-1.065110604695171048e+01,8.441104694991887527e+02
-1.063676898235787860e+01,8.442248659530180248e+02
-1.062202657884933643e+01,8.443392624068474106e+02
-1.060867613494709261e+01,8.444536588606766827e+02
-1.059479894448164394e+01,8.445680553145061822e+02
-1.058144226079014771e+01,8.446824517683354543e+02
-1.056980736333919069e+01,8.447968482221648401e+02
-1.055789191684516659e+01,8.449112446759941122e+02
-1.054623000482339812e+01,8.450256411298236117e+02
-1.053365508694511021e+01,8.451400375836528838e+02
-1.051962573180061788e+01,8.452544340374821559e+02
-1.050543941409375748e+01,8.453688304913115417e+02
-1.049131477804881030e+01,8.454832269451410411e+02
-1.047754086594329692e+01,8.455976233989703132e+02
-1.046292275752950829e+01,8.457120198527995854e+02
-1.044985560071341801e+01,8.458264163066291985e+02
-1.043605387802561957e+01,8.459408127604584706e+02
-1.042248811085789306e+01,8.460552092142877427e+02
-1.040740322160774589e+01,8.461696056681170148e+02
-1.039252880453271644e+01,8.462840021219465143e+02
-1.037804181649512536e+01,8.463983985757759001e+02
-1.036239471216061858e+01,8.465127950296051722e+02
-1.034989760452696927e+01,8.466271914834344443e+02
-1.033829407559155378e+01,8.467415879372639438e+02
-1.032676348769505736e+01,8.468559843910932159e+02
-1.031439000580999021e+01,8.469703808449226017e+02
-1.030201662366740045e+01,8.470847772987521012e+02
-1.028712426246397627e+01,8.471991737525813733e+02
-1.027243998487961640e+01,8.473135702064106454e+02
-1.025828003629462160e+01,8.474279666602400312e+02
-1.024517245944320010e+01,8.475423631140695306e+02
-1.023034236451288592e+01,8.476567595678988027e+02
-1.021676122792359820e+01,8.477711560217280748e+02
-1.020354301943562803e+01,8.478855524755573470e+02
-1.019165304705381203e+01,8.479999489293869601e+02
-1.017846445599753125e+01,8.481143453832162322e+02
-1.016608878628222001e+01,8.482287418370455043e+02
-1.015311698176184585e+01,8.483431382908747764e+02
-1.013997858037340905e+01,8.484575347447042759e+02
-1.012672934141578196e+01,8.485719311985336617e+02
-1.011210188820905742e+01,8.486863276523629338e+02
-1.009659394800074850e+01,8.488007241061924333e+02
-1.008168534864163490e+01,8.489151205600217054e+02
-1.006575191444736284e+01,8.490295170138510912e+02
-1.005198012940026331e+01,8.491439134676803633e+02
-1.004015226842297892e+01,8.492583099215098628e+02
-1.002924352372558836e+01,8.493727063753391349e+02
-1.001704614511411684e+01,8.494871028291684070e+02
-1.000534624293449859e+01,8.496014992829977928e+02
-9.992554151187546196e+00,8.497158957368272922e+02
